volumenes,
44.55519485473633,
36.462642669677734,
41.394248962402344,
41.61965560913086,
37.128902435302734,
34.130828857421875,
44.053462982177734,
38.230106353759766,
44.23086929321289,
40.74162673950195,
41.09373092651367,
39.16656494140625,
42.45364761352539,
39.1943473815918,
43.56721496582031,
42.783111572265625,
44.23054122924805,
38.379791259765625,
38.287513732910156,
32.77245330810547,
34.70742416381836,
39.70364761352539,
35.418880462646484,
37.93202590942383,
43.31827163696289,
37.326881408691406,
29.592599868774414,
37.273345947265625,
43.807044982910156,
38.371578216552734,
37.980194091796875,
42.05788803100586,
36.07156753540039,
37.11827850341797,
42.5333251953125,
34.316715240478516,
38.14191436767578,
36.835655212402344,
40.65822982788086,
35.98475646972656,
45.4522590637207,
32.201847076416016,
42.64878845214844,
41.343658447265625,
41.54233169555664,
33.06035614013672,
39.96522903442383,
40.6724739074707,
45.65870666503906,
32.55466079711914,
37.670955657958984,
44.282222747802734,
38.431156158447266,
44.87360382080078,
43.79974365234375,
32.118751525878906,
32.611026763916016,
35.391963958740234,
38.42339324951172,
38.91218185424805,
36.3853874206543,
34.98529052734375,
36.08770751953125,
35.907405853271484,
32.83634567260742,
32.68687438964844,
36.73544692993164,
34.870487213134766,
36.6834831237793,
41.03369903564453,
30.89129066467285,
34.0492057800293,
39.20677947998047,
36.1628303527832,
39.291908264160156,
42.48470687866211,
36.025516510009766,
32.12553787231445,
42.204219818115234,
32.43709945678711,
36.71278762817383,
33.874237060546875,
47.1159782409668,
40.60655975341797,
34.44328689575195,
36.642276763916016,
36.35651397705078,
44.00748825073242,
37.35746765136719,
41.219261169433594,
39.14497375488281,
31.530424118041992,
1.2407009601593018,
32.84696960449219,
37.37388229370117,
46.87644958496094,
40.2191047668457,
38.05287551879883,
37.73410415649414,
38.78013229370117,
35.11019515991211,
33.08422088623047,
40.28668212890625,
30.603078842163086,
41.479156494140625,
32.109493255615234,
37.00658416748047,
42.48858642578125,
38.24011993408203,
31.579017639160156,
34.7185173034668,
37.98416519165039,
36.40941619873047,
39.80997848510742,
37.279300689697266,
34.96186828613281,
36.503299713134766,
35.05226135253906,
35.18389129638672,
31.86371612548828,
47.67988586425781,
34.502750396728516,
33.18453598022461,
30.72494888305664,
39.29767990112305,
37.28158950805664,
31.874998092651367,
39.48680877685547,
35.123619079589844,
33.543121337890625,
39.649864196777344,
30.073974609375,
38.50558090209961,
40.83308792114258,
41.54343795776367,
36.575775146484375,
34.9201545715332,
32.37101364135742,
39.91254806518555,
39.46597671508789,
39.61784744262695,
37.37525177001953,
39.86252975463867,
31.818506240844727,
34.70848083496094,
41.04541778564453,
36.031890869140625,
37.179168701171875,
33.57421112060547,
37.9156494140625,
38.038360595703125,
39.174034118652344,
43.3504753112793,
36.373844146728516,
36.43484878540039,
38.827064514160156,
30.609874725341797,
39.53248596191406,
41.98939514160156,
36.980533599853516,
33.83869171142578,
43.866676330566406,
37.17179870605469,
33.72713088989258,
42.43703842163086,
40.003456115722656,
44.6575813293457,
41.49949645996094,
35.20701599121094,
34.73065948486328,
39.61338424682617,
33.7768669128418,
33.295166015625,
36.0274772644043,
33.66826629638672,
38.48839569091797,
35.562923431396484,
44.06723403930664,
28.65679168701172,
42.06544494628906,
39.640140533447266,
40.173397064208984,
48.75541305541992,
36.79384994506836,
34.2468376159668,
33.17007827758789,
30.70470428466797,
34.14557647705078,
36.88298416137695,
37.86687469482422,
37.433494567871094,
34.164676666259766,
40.83079528808594,
34.86001205444336,
35.6036491394043,
31.06773567199707,
34.324283599853516,
39.7846565246582,
43.80604553222656,
31.02149772644043,
38.2261848449707,
33.182804107666016,
31.019512176513672,
36.37913513183594,
42.07120132446289,
38.75471878051758,
33.18684768676758,
30.890623092651367,
38.44321823120117,
40.00663757324219,
31.149309158325195,
37.40621566772461,
34.66720962524414,
33.64128494262695,
33.97160339355469,
31.914424896240234,
47.09847640991211,
41.46620178222656,
32.31929016113281,
36.05541229248047,
33.339324951171875,
33.315250396728516,
32.44859313964844,
30.465835571289062,
38.92815017700195,
32.62120056152344,
35.9498176574707,
30.761993408203125,
38.58998107910156,
38.81354522705078,
37.556663513183594,
39.277469635009766,
32.7807502746582,
33.64409637451172,
42.50938415527344,
33.85480880737305,
37.91299057006836,
37.724266052246094,
35.06831359863281,
34.13301467895508,
28.95675277709961,
31.71757698059082,
43.32166290283203,
37.865543365478516,
31.590503692626953,
37.607147216796875,
35.372642517089844,
39.21009063720703,
41.809532165527344,
38.680397033691406,
44.73024368286133,
39.799530029296875,
37.72784423828125,
38.25012969970703,
42.028717041015625,
36.09650421142578,
30.879276275634766,
39.4855842590332,
39.753662109375,
36.72317886352539,
41.55708312988281,
42.678165435791016,
32.98855972290039,
36.278804779052734,
35.268028259277344,
39.13624572753906,
31.999826431274414,
43.42015075683594,
38.417789459228516,
31.730228424072266,
34.0382194519043,
32.418331146240234,
29.623825073242188,
37.964298248291016,
40.72666549682617,
42.2509880065918,
37.85221862792969,
32.023433685302734,
33.77519226074219,
38.83888626098633,
33.62384033203125,
36.52192306518555,
41.84882736206055,
33.64128494262695,
29.3618106842041,
40.976905822753906,
40.05986785888672,
37.14598083496094,
39.43202209472656,
38.764041900634766,
35.251644134521484,
32.78548812866211,
37.98504638671875,
32.148345947265625,
37.174564361572266,
38.61347961425781,
37.94219970703125,
40.37982177734375,
35.36195373535156,
28.246274948120117,
40.79180908203125,
39.42341995239258,
36.47509002685547,
42.195640563964844,
37.70322799682617,
34.181575775146484,
32.72972106933594,
35.02425765991211,
41.01213836669922,
29.99563980102539,
37.06599044799805,
31.268918991088867,
36.18520736694336,
30.35154914855957,
32.218414306640625,
33.315826416015625,
26.99563980102539,
38.557891845703125,
31.023481369018555,
30.560876846313477,
29.67234992980957,
44.03179931640625,
35.43815612792969,
42.65718460083008,
30.77208137512207,
29.961639404296875,
30.720901489257812,
34.54121017456055,
32.37283706665039,
31.977428436279297,
35.425987243652344,
45.395484924316406,
37.208621978759766,
33.48076629638672,
40.022544860839844,
35.81731414794922,
34.0492057800293,
40.19823455810547,
37.143672943115234,
39.728267669677734,
35.329341888427734,
29.768207550048828,
29.7631778717041,
34.147762298583984,
33.79582977294922,
27.90872573852539,
29.736562728881836,
34.342105865478516,
30.51650619506836,
29.714950561523438,
40.73126983642578,
38.15766143798828,
35.133419036865234,
51.566932678222656,
43.89576721191406,
44.47423553466797,
33.90250778198242,
40.42194366455078,
26.46280288696289,
34.47652816772461,
36.717041015625,
36.32373046875,
33.31352996826172,
30.968482971191406,
39.527191162109375,
36.10578155517578,
36.92458724975586,
40.07493591308594,
37.66153335571289,
37.961647033691406,
35.132904052734375,
41.998783111572266,
38.9344482421875,
32.780155181884766,
36.721290588378906,
34.63911437988281,
38.33869171142578,
35.71978759765625,
39.35777282714844,
37.10163497924805,
29.93466567993164,
40.726280212402344,
37.486122131347656,
35.77657699584961,
35.08538818359375,
35.033077239990234,
43.4683837890625,
35.307395935058594,
39.89055633544922,
36.11652374267578,
30.38675308227539,
34.309146881103516,
31.157835006713867,
34.27233123779297,
35.10606384277344,
28.028362274169922,
33.38051223754883,
32.33391189575195,
39.86813735961914,
31.889404296875,
38.80720520019531,
37.93954849243164,
37.93999099731445,
32.47034454345703,
31.815990447998047,
31.778841018676758,
36.51715087890625,
40.00584411621094,
33.657588958740234,
32.73863220214844,
39.871341705322266,
30.792238235473633,
34.177764892578125,
30.765357971191406,
33.08596420288086,
28.29088592529297,
28.79872703552246,
42.287689208984375,
32.1588134765625,
30.697275161743164,
30.30794906616211,
36.599552154541016,
35.773094177246094,
41.8000602722168,
39.21464538574219,
44.22208023071289,
33.871463775634766,
32.81625747680664,
40.915775299072266,
32.330257415771484,
33.74391174316406,
46.72093963623047,
35.346675872802734,
30.743818283081055,
42.18169021606445,
33.074913024902344,
32.338783264160156,
35.71479415893555,
30.87259864807129,
33.295738220214844,
37.437583923339844,
33.369651794433594,
33.324424743652344,
31.508638381958008,
31.841754913330078,
35.66031265258789,
33.27677536010742,
31.017526626586914,
31.228496551513672,
37.519615173339844,
35.396541595458984,
35.3262825012207,
31.954376220703125,
28.138946533203125,
41.10578918457031,
41.855369567871094,
31.437942504882812,
33.95835876464844,
37.418495178222656,
36.24588394165039,
35.2347297668457,
30.432876586914062,
31.447601318359375,
32.95635223388672,
32.576271057128906,
37.51464080810547,
46.081092834472656,
35.22087860107422,
32.0302619934082,
30.13088035583496,
36.8314323425293,
34.73646545410156,
34.602996826171875,
34.931114196777344,
30.6857852935791,
40.61505126953125,
39.214229583740234,
40.68824768066406,
35.284912109375,
27.330413818359375,
36.23473358154297,
34.562007904052734,
35.16691207885742,
31.606443405151367,
33.3353157043457,
37.13905715942383,
36.08379364013672,
38.55189514160156,
28.799495697021484,
34.092533111572266,
29.610036849975586,
36.11212921142578,
36.457855224609375,
29.21635627746582,
34.54761505126953,
29.583873748779297,
30.000591278076172,
35.137027740478516,
32.578670501708984,
33.474517822265625,
33.24224853515625,
38.20962142944336,
33.280799865722656,
40.46709060668945,
35.974430084228516,
37.63727951049805,
