volumenes,
489391.04,
209724.28,
557786.12,
198273.52,
244695.52,
358481.0,
358171.51999999996,
413671.6,
208486.36,
329699.36,
168357.12,
424812.88,
261613.75999999998,
185172.19999999998,
318661.24,
167428.68,
192187.08,
169182.4,
463601.04,
372923.39999999997,
293593.36,
142463.96,
176816.24,
424193.92,
235617.44,
188163.84,
420789.64,
433994.12,
339086.92,
266152.8,
321137.08,
234585.84,
122038.28,
240465.96,
211374.84,
341459.6,
232728.96,
261716.91999999998,
288435.36,
144836.63999999998,
343316.48,
384064.68,
147518.8,
330112.0,
201677.8,
122244.59999999999,
381795.16,
330834.12,
440905.83999999997,
206216.84,
226745.68,
181974.24,
357758.88,
509094.6,
246965.03999999998,
334135.24,
421511.76,
265430.68,
148034.6,
252019.88,
246552.4,
415322.16,
251091.44,
200749.36,
235101.63999999998,
251710.4,
193218.68,
204256.8,
193528.16,
152986.28,
179601.56,
552628.12,
169388.72,
363123.2,
264399.08,
227570.96,
106254.8,
208383.19999999998,
127505.76,
306385.2,
412536.83999999997,
373129.72,
164024.4,
247996.63999999998,
324644.51999999996,
139162.84,
187544.88,
183418.47999999998,
275953.0,
194250.28,
316701.2,
148447.24,
387365.8,
140607.08,
161342.24,
185584.84,
205701.03999999998,
176300.44,
185688.0,
274921.39999999997,
463188.39999999997,
155255.8,
290085.92,
129053.15999999999,
152470.47999999998,
122760.4,
311543.2,
253051.47999999998,
549017.52,
236855.36,
277190.92,
303187.24,
145868.24,
281626.8,
130703.72,
463291.56,
215294.91999999998,
193734.47999999998,
194662.91999999998,
125752.04,
201884.12,
238299.6,
126886.8,
212096.96,
184965.88,
197138.75999999998,
173927.75999999998,
172586.68,
127712.08,
115436.04,
136996.47999999998,
298132.39999999997,
168357.12,
301846.16,
181148.96,
216945.47999999998,
439358.44,
258209.47999999998,
207764.24,
201987.28,
325469.8,
165984.44,
149375.68,
169079.24,
169491.88,
187441.72,
98620.95999999999,
288848.0,
338983.76,
214366.47999999998,
199717.75999999998,
408823.07999999996,
160826.44,
225095.12,
146280.88,
93153.48,
379628.8,
194147.12,
102953.68,
196622.96,
145558.76,
399538.68,
133076.4,
209724.28,
286269.0,
127402.59999999999,
331865.72,
175062.52,
111825.44,
247171.36,
234070.03999999998,
167222.36,
155771.6,
193940.8,
181148.96,
98311.48,
214985.44,
166912.88,
291117.52,
160207.47999999998,
114301.28,
195178.72,
338467.95999999996,
129672.12,
141122.88,
256868.4,
135758.56,
288641.68,
160723.28,
234173.19999999998,
109349.59999999999,
265224.36,
159175.88,
214366.47999999998,
162683.32,
151954.68,
145455.6,
161239.08,
187544.88,
108936.95999999999,
221071.88,
182696.36,
157112.68,
390563.76,
386746.83999999997,
132354.28,
299576.64,
175887.8,
117189.76,
420892.8,
169388.72,
181148.96,
249647.19999999998,
267081.24,
164540.19999999998,
240878.6,
239950.16,
160723.28,
186306.96,
286372.16,
184553.24,
204566.28,
131941.63999999998,
138853.36,
227158.32,
206835.8,
176919.4,
160723.28,
153398.91999999998,
168872.91999999998,
183934.28,
110690.68,
158041.12,
291633.32,
67776.12,
301846.16,
171348.75999999998,
131219.52,
187235.4,
103.16,
217254.96,
152367.32,
192702.88,
260272.68,
141535.52,
226436.19999999998,
141432.36,
186719.6,
130187.92,
172277.19999999998,
149788.32,
233863.72,
175990.96,
148653.56,
122760.4,
216945.47999999998,
185172.19999999998,
154946.32,
139369.16,
240465.96,
242116.52,
344141.76,
256971.56,
211993.8,
252948.31999999998,
233554.24,
158763.24,
542002.64,
134211.16,
219111.84,
246861.88,
144527.16,
215191.75999999998,
180736.32,
190330.19999999998,
156700.04,
246655.56,
172689.84,
155977.91999999998,
342284.88,
220659.24,
247171.36,
192187.08,
151129.4,
137202.8,
201471.47999999998,
187957.52,
308138.92,
202915.72,
239950.16,
503833.44,
105429.51999999999,
121625.64,
334857.36,
105326.36,
106151.64,
201574.63999999998,
155565.28,
283896.32,
267184.39999999997,
152057.84,
93050.31999999999,
118324.51999999999,
242322.84,
153398.91999999998,
169182.4,
168872.91999999998,
271207.64,
303290.39999999997,
301330.36,
118530.84,
107183.23999999999,
355695.68,
127093.12,
111309.64,
91193.44,
138131.24,
107802.2,
199098.8,
233863.72,
162992.8,
164849.68,
132973.24,
139575.47999999998,
245314.47999999998,
186925.91999999998,
173927.75999999998,
204772.6,
248512.44,
243354.44,
111206.48,
257177.88,
103.16,
73243.59999999999,
215604.4,
295656.56,
143082.91999999998,
201884.12,
160620.12,
139575.47999999998,
191052.32,
156184.24,
116570.8,
196004.0,
156287.4,
263264.32,
60967.56,
188885.96,
193940.8,
159279.04,
235307.96,
185481.68,
145352.44,
145352.44,
248821.91999999998,
117911.87999999999,
249337.72,
166603.4,
210343.24,
196829.28,
256455.75999999998,
154121.04,
180220.52,
151954.68,
168150.8,
167325.52,
83765.92,
124926.76,
114920.23999999999,
128124.72,
135139.6,
200336.72,
220556.08,
111309.64,
150510.44,
207454.75999999998,
361885.27999999997,
159588.52,
154121.04,
247996.63999999998,
168666.6,
207248.44,
96248.28,
263161.16,
160413.8,
127815.23999999999,
166293.91999999998,
170420.32,
308242.08,
234998.47999999998,
175681.47999999998,
98724.12,
82631.16,
125442.56,
106461.12,
115642.36,
216945.47999999998,
377771.92,
230459.44,
121213.0,
241291.24,
175268.84,
125958.36,
115539.2,
228602.56,
151129.4,
198583.0,
153811.56,
111309.64,
99136.76,
208383.19999999998,
257590.52,
140710.24,
112960.2,
183418.47999999998,
225095.12,
162270.68,
89027.08,
153398.91999999998,
106151.64,
173515.12,
67260.31999999999,
125648.87999999999,
165468.63999999998,
140091.28,
287816.39999999997,
138440.72,
230253.12,
240465.96,
142876.6,
97692.51999999999,
299370.32,
135861.72,
130291.08,
103469.48,
195797.68,
167944.47999999998,
249028.24,
178879.44,
388294.24,
186100.63999999998,
214572.8,
345998.64,
121728.8,
218492.88,
180839.47999999998,
163405.44,
114301.28,
175887.8,
256662.08,
187441.72,
105429.51999999999,
67260.31999999999,
266565.44,
165571.8,
136996.47999999998,
102437.87999999999,
230872.08,
167016.04,
156493.72,
82012.2,
174030.91999999998,
128227.87999999999,
284618.44,
214675.96,
93875.59999999999,
170214.0,
214779.12,
124720.44,
191568.12,
138750.19999999998,
223135.08,
170626.63999999998,
201471.47999999998,
98827.28,
107802.2,
62824.439999999995,
323200.27999999997,
116777.12,
111206.48,
106254.8,
160620.12,
216945.47999999998,
200336.72,
155565.28,
92431.36,
121006.68,
116467.64,
238402.75999999998,
108627.48,
211684.32,
90161.84,
114198.12,
213644.36,
142463.96,
127299.44,
111928.59999999999,
251194.6,
106770.59999999999,
155977.91999999998,
162167.52,
111619.12,
177332.04,
289570.12,
152161.0,
112857.04,
130187.92,
166912.88,
272032.92,
122244.59999999999,
123069.87999999999,
199924.08,
216017.03999999998,
176506.75999999998,
128021.56,
160516.96,
318764.39999999997,
212819.08,
110897.0,
125339.4,
235514.28,
184243.75999999998,
129878.44,
94597.72,
156081.08,
167841.32,
107905.36,
156803.19999999998,
259344.24,
258415.8,
201574.63999999998,
168150.8,
182902.68,
107595.87999999999,
174649.88,
146177.72,
185997.47999999998,
197448.24,
159691.68,
177641.52,
131941.63999999998,
113476.0,
204669.44,
95629.31999999999,
80155.31999999999,
196210.32,
105635.84,
125029.92,
246346.08,
64268.68,
218596.03999999998,
111412.8,
127196.28,
201780.96,
230872.08,
174649.88,
155668.44,
403046.12,
101818.92,
223135.08,
213541.19999999998,
81083.76,
135655.4,
203328.36,
143598.72,
184656.4,
190846.0,
157937.96,
178054.16,
108111.68,
183934.28,
132560.6,
92637.68,
196210.32,
179188.91999999998,
117705.56,
84900.68,
76235.23999999999,
148756.72,
101303.12,
114713.92,
163302.28,
196416.63999999998,
274921.39999999997,
243870.24,
105016.87999999999,
128021.56,
138337.56,
135552.24,
193425.0,
123482.51999999999,
96970.4,
235204.8,
135552.24,
168563.44,
103985.28,
115436.04,
174546.72,
126474.15999999999,
198067.19999999998,
141432.36,
229531.0,
162064.36,
257384.19999999998,
184346.91999999998,
71593.04,
136480.68,
153502.08,
128434.2,
171451.91999999998,
97795.68,
201471.47999999998,
155358.96,
107389.56,
155874.76,
128743.68,
59935.96,
128124.72,
103.16,
96867.23999999999,
131013.2,
72108.84,
213334.88,
165468.63999999998,
72521.48,
264502.24,
127608.92,
103263.16,
85622.8,
161342.24,
107492.72,
99033.59999999999,
122657.23999999999,
345895.48,
94081.92,
141329.19999999998,
210033.75999999998,
283690.0,
198376.68,
195488.19999999998,
265018.04,
125648.87999999999,
64475.0,
208795.84,
138543.88,
262748.52,
93566.12,
195281.88,
208486.36,
149891.47999999998,
139988.12,
141535.52,
102747.36,
103.16,
171142.44,
90058.68,
91709.23999999999,
92121.87999999999,
233966.88,
57047.479999999996,
164230.72,
173824.6,
206.32,
160929.6,
151438.88,
110484.36,
96660.92,
216017.03999999998,
60864.4,
132147.96,
146177.72,
265018.04,
109246.44,
132251.12,
118737.15999999999,
89646.04,
168047.63999999998,
174959.36,
216326.52,
107389.56,
104810.56,
100374.68,
81393.23999999999,
79845.84,
189195.44,
251091.44,
119046.64,
168253.96,
135449.08,
71593.04,
136687.0,
209827.44,
126886.8,
85622.8,
129156.31999999999,
151954.68,
121213.0,
207557.91999999998,
176094.12,
88820.76,
91193.44,
200336.72,
172483.52,
86860.72,
119356.12,
95216.68,
111825.44,
118634.0,
104913.72,
112753.87999999999,
74687.84,
99858.87999999999,
89852.36,
230768.91999999998,
145661.91999999998,
112547.56,
103985.28,
132251.12,
86654.4,
257900.0,
153398.91999999998,
268938.12,
140400.76,
171245.6,
109143.28,
237164.84,
129775.28,
179704.72,
137409.12,
73553.08,
126371.0,
69014.04,
139884.96,
148963.04,
137924.91999999998,
120594.04,
111103.31999999999,
94185.08,
252123.03999999998,
110071.72,
126783.64,
104191.59999999999,
185791.16,
115951.84,
165262.32,
94597.72,
93462.95999999999,
91399.76,
136068.04,
120078.23999999999,
107802.2,
112857.04,
179188.91999999998,
206.32,
106151.64,
100684.16,
142979.76,
86344.92,
129259.48,
94081.92,
265327.52,
121935.12,
103.16,
56634.84,
146693.52,
185997.47999999998,
101406.28,
123792.0,
141019.72,
112547.56,
92947.16,
140400.76,
128331.04,
184140.6,
182490.04,
263780.12,
109555.92,
182077.4,
196107.16,
143082.91999999998,
92121.87999999999,
95938.8,
183005.84,
154843.16,
177125.72,
119562.44,
109968.56,
192496.56,
145455.6,
76854.2,
151335.72,
88201.8,
175578.32,
194147.12,
191671.28,
153089.44,
119871.92,
113372.84,
171245.6,
53230.56,
85313.31999999999,
127196.28,
129465.8,
128227.87999999999,
259550.56,
91399.76,
176197.28,
107802.2,
167841.32,
115229.72,
93566.12,
92225.04,
121625.64,
119459.28,
98414.64,
103.16,
134108.0,
112238.08,
232832.12,
149891.47999999998,
117499.23999999999,
214882.28,
129053.15999999999,
106564.28,
117189.76,
99343.08,
110690.68,
132354.28,
134108.0,
207867.4,
143186.08,
81186.92,
47040.96,
107389.56,
151438.88,
262954.83999999997,
165468.63999999998,
111928.59999999999,
122760.4,
103366.31999999999,
73449.92,
95526.16,
157525.32,
121935.12,
206.32,
69529.84,
102025.23999999999,
74068.88,
198583.0,
161858.04,
114713.92,
228912.03999999998,
158350.6,
124823.59999999999,
210136.91999999998,
82734.31999999999,
144939.8,
108318.0,
207661.08,
145868.24,
67466.64,
154224.19999999998,
174753.04,
119768.76,
135758.56,
80464.8,
68291.92,
97795.68,
232625.8,
90780.8,
49413.64,
155152.63999999998,
95629.31999999999,
199511.44,
142154.47999999998,
165159.16,
154121.04,
185791.16,
41882.96,
131219.52,
125752.04,
169698.19999999998,
191877.6,
112547.56,
155358.96,
76854.2,
86963.87999999999,
94494.56,
232316.31999999998,
144527.16,
75616.28,
205185.24,
129672.12,
131632.16,
101922.08,
180117.36,
102644.2,
108214.84,
131116.36,
121522.48,
145868.24,
125545.72,
57666.439999999995,
137305.96,
106564.28,
154740.0,
112031.76,
132870.08,
77782.64,
71077.23999999999,
140503.91999999998,
103.16,
123482.51999999999,
72624.64,
106770.59999999999,
125545.72,
30122.719999999998,
107183.23999999999,
101096.8,
76751.04,
147003.0,
172586.68,
84488.04,
70664.59999999999,
79020.56,
176609.91999999998,
90883.95999999999,
17434.04,
121109.84,
55396.92,
156184.24,
96660.92,
122657.23999999999,
77576.31999999999,
171967.72,
140091.28,
44255.64,
82528.0,
129672.12,
79330.04,
130910.04,
38066.04,
180117.36,
179807.88,
61896.0,
121625.64,
152367.32,
141329.19999999998,
109349.59999999999,
100993.64,
85003.84,
224476.16,
144939.8,
133385.88,
162064.36,
160516.96,
109865.4,
216223.36,
172070.88,
137202.8,
91296.59999999999,
119356.12,
72830.95999999999,
63856.04,
121316.15999999999,
75100.48,
94185.08,
53746.36,
69529.84,
107905.36,
60142.28,
114198.12,
89336.56,
52095.799999999996,
141638.68,
163302.28,
104501.08,
73140.44,
112031.76,
84694.36,
132457.44,
64990.799999999996,
103.16,
57150.64,
112134.92,
161858.04,
162064.36,
136583.84,
144424.0,
75925.76,
99446.23999999999,
83972.23999999999,
110690.68,
111515.95999999999,
64578.159999999996,
59935.96,
77060.52,
150407.28,
159175.88,
104501.08,
220246.6,
78401.59999999999,
83662.76,
146280.88,
103.16,
83146.95999999999,
112031.76,
48485.2,
90058.68,
80464.8,
84178.56,
101612.59999999999,
106873.76,
107389.56,
67363.48,
81805.87999999999,
80567.95999999999,
146177.72,
60245.439999999995,
199614.6,
82115.36,
61483.36,
93566.12,
192599.72,
106461.12,
63649.72,
71799.36,
73553.08,
133592.19999999998,
58079.079999999994,
126474.15999999999,
85003.84,
78298.44,
125958.36,
72727.8,
52611.6,
124823.59999999999,
101818.92,
170626.63999999998,
97486.2,
115848.68,
155977.91999999998,
109452.76,
144320.84,
118737.15999999999,
122141.44,
54674.799999999996,
69529.84,
33733.32,
98002.0,
124514.12,
147621.96,
165571.8,
31979.6,
97589.36,
106976.92,
81186.92,
61999.159999999996,
177022.56,
133179.56,
48794.68,
87170.2,
68395.08,
73037.28,
90058.68,
118015.04,
102334.72,
115436.04,
101406.28,
84900.68,
62308.64,
96145.12,
50548.4,
55087.439999999995,
167531.84,
80361.64,
63237.079999999994,
61277.04,
49516.799999999996,
149169.36,
149788.32,
100787.31999999999,
127402.59999999999,
83662.76,
113476.0,
115848.68,
96660.92,
129568.95999999999,
123792.0,
126783.64,
102437.87999999999,
79226.88,
110484.36,
76544.72,
25274.2,
51683.159999999996,
80052.16,
71386.72,
77163.68,
73553.08,
112134.92,
203534.68,
28265.84,
125442.56,
113063.36,
126783.64,
98724.12,
138440.72,
103778.95999999999,
91502.92,
122347.76,
80877.44,
83559.59999999999,
76957.36,
114301.28,
102334.72,
213334.88,
73862.56,
175578.32,
85313.31999999999,
146899.84,
49516.799999999996,
73759.4,
145868.24,
110793.84,
124410.95999999999,
101096.8,
298751.36,
84797.52,
138234.4,
143701.88,
64681.32,
61586.52,
94494.56,
96970.4,
70458.28,
94804.04,
69633.0,
54468.479999999996,
136687.0,
133385.88,
85932.28,
122760.4,
199511.44,
126783.64,
110071.72,
96557.76,
98311.48,
127608.92,
118221.36,
133179.56,
120078.23999999999,
50342.08,
131322.68,
36415.479999999996,
124307.8,
169079.24,
81702.72,
48588.36,
71799.36,
81393.23999999999,
84694.36,
65919.23999999999,
60864.4,
90161.84,
88304.95999999999,
203431.52,
163508.6,
131322.68,
89749.2,
50651.56,
106151.64,
82115.36,
105120.04,
65919.23999999999,
124101.48,
65300.28,
82734.31999999999,
85313.31999999999,
73862.56,
84694.36,
110278.04,
100168.36,
111103.31999999999,
46731.479999999996,
55603.24,
79433.2,
75203.64,
150407.28,
73965.72,
63856.04,
113269.68,
119975.08,
120490.87999999999,
45493.56,
87892.31999999999,
10728.64,
131116.36,
73759.4,
107595.87999999999,
65300.28,
201368.32,
87170.2,
137924.91999999998,
119665.59999999999,
20528.84,
33939.64,
127505.76,
62308.64,
69014.04,
54571.64,
167738.16,
76751.04,
80877.44,
79226.88,
107905.36,
116983.44,
71696.2,
66950.84,
67363.48,
34971.24,
49929.439999999995,
83353.28,
73656.23999999999,
54777.96,
112031.76,
79639.52,
45493.56,
51889.479999999996,
79845.84,
103.16,
75616.28,
129878.44,
108936.95999999999,
71386.72,
185688.0,
124307.8,
76028.92,
96041.95999999999,
82115.36,
30638.52,
169904.52,
105429.51999999999,
115126.56,
137718.6,
57666.439999999995,
70974.08,
100477.84,
72315.16,
49723.119999999995,
103.16,
86860.72,
122038.28,
103.16,
77473.16,
67260.31999999999,
54571.64,
85829.12,
41057.68,
103675.8,
116880.28,
35280.72,
108627.48,
118015.04,
89439.72,
58285.4,
68395.08,
85622.8,
108936.95999999999,
105223.2,
70458.28,
82115.36,
65403.439999999995,
99446.23999999999,
121625.64,
50135.759999999995,
206.32,
83662.76,
89646.04,
88201.8,
78711.08,
39303.96,
75409.95999999999,
72005.68,
77473.16,
42398.76,
106976.92,
82631.16,
61792.84,
110174.87999999999,
56634.84,
79330.04,
111103.31999999999,
22488.88,
79742.68,
84488.04,
74068.88,
76235.23999999999,
91090.28,
66538.2,
97383.04,
63443.4,
93050.31999999999,
86963.87999999999,
51580.0,
86860.72,
73759.4,
152264.16,
143495.56,
116158.15999999999,
67982.44,
72521.48,
66125.56,
111412.8,
70664.59999999999,
118427.68,
63443.4,
139988.12,
111722.28,
83972.23999999999,
47350.439999999995,
144114.52,
87789.16,
79123.72,
42192.439999999995,
118943.48,
84488.04,
70355.12,
103.16,
78298.44,
66950.84,
87789.16,
90058.68,
96041.95999999999,
90987.12,
79536.36,
71077.23999999999,
86654.4,
103572.64,
82321.68,
70561.44,
90677.64,
70974.08,
44874.6,
77885.8,
91709.23999999999,
72005.68,
50445.24,
81805.87999999999,
57872.759999999995,
89233.4,
103469.48,
124307.8,
124720.44,
206.32,
64475.0,
74275.2,
49001.0,
89955.52,
66125.56,
122141.44,
74584.68,
122347.76,
35693.36,
74275.2,
116673.95999999999,
48588.36,
80052.16,
75822.59999999999,
66331.88,
128640.51999999999,
82734.31999999999,
64268.68,
57150.64,
73965.72,
31257.48,
40335.56,
83972.23999999999,
66435.04,
135758.56,
52714.759999999995,
82631.16,
79433.2,
206.32,
109246.44,
81702.72,
80980.59999999999,
82115.36,
59523.32,
101715.76,
96351.44,
56634.84,
59213.84,
43636.68,
39716.6,
197035.6,
103.16,
60039.119999999995,
70561.44,
79433.2,
47453.6,
103.16,
38685.0,
59110.68,
103469.48,
103.16,
62824.439999999995,
107183.23999999999,
66331.88,
40335.56,
64475.0,
74481.52,
86138.59999999999,
82631.16,
49413.64,
88614.44,
61896.0,
52817.92,
98414.64,
46422.0,
44977.76,
16918.239999999998,
83765.92,
40748.2,
39613.44,
86344.92,
87582.84,
67982.44,
168769.75999999998,
102850.51999999999,
39613.44,
70767.76,
46731.479999999996,
86241.76,
93772.44,
103.16,
103.16,
5983.28,
27234.239999999998,
70767.76,
67260.31999999999,
80567.95999999999,
53952.68,
85210.16,
111412.8,
70974.08,
86757.56,
62102.32,
103.16,
88201.8,
47040.96,
86757.56,
65300.28,
29813.239999999998,
60142.28,
32598.559999999998,
56325.36,
53746.36,
50548.4,
59626.479999999996,
51889.479999999996,
100477.84,
58698.04,
60348.6,
25171.04,
26615.28,
