volumenes,
26.115537643432617,
27.71697425842285,
25.361215591430664,
22.695579528808594,
24.444610595703125,
16.725887298583984,
23.6589298248291,
20.742721557617188,
23.612207412719727,
24.42755126953125,
27.53093147277832,
23.936582565307617,
26.580461502075195,
19.552730560302734,
28.373367309570312,
28.278949737548828,
24.213369369506836,
22.955839157104492,
25.560569763183594,
21.78444480895996,
27.091392517089844,
27.453439712524414,
21.77236557006836,
33.0411262512207,
20.100101470947266,
30.554058074951172,
25.324541091918945,
22.742448806762695,
19.6817626953125,
29.044557571411133,
28.856184005737305,
30.10350799560547,
22.245481491088867,
30.20014190673828,
23.82158660888672,
23.47553825378418,
26.555208206176758,
20.850177764892578,
22.63237190246582,
25.582962036132812,
23.804746627807617,
20.778173446655273,
26.252037048339844,
22.91347885131836,
25.9237117767334,
17.810108184814453,
17.082338333129883,
25.9577693939209,
24.055984497070312,
25.7511043548584,
19.203500747680664,
21.39659881591797,
27.484657287597656,
28.39391326904297,
9.335487365722656,
11.0580415725708,
23.32439422607422,
17.231565475463867,
24.714365005493164,
13.739377975463867,
25.038414001464844,
16.476417541503906,
20.298259735107422,
12.529860496520996,
17.495506286621094,
20.415016174316406,
23.077211380004883,
15.755921363830566,
22.353023529052734,
26.277875900268555,
24.802642822265625,
25.393836975097656,
25.98702621459961,
22.59003448486328,
18.17777442932129,
22.92196273803711,
16.02815055847168,
26.225221633911133,
24.745594024658203,
23.871963500976562,
25.65860939025879,
26.946632385253906,
28.24786949157715,
27.550235748291016,
25.944536209106445,
21.644027709960938,
28.675384521484375,
21.64946174621582,
22.830726623535156,
22.427946090698242,
23.852956771850586,
26.19371223449707,
21.83797264099121,
23.93436050415039,
18.110090255737305,
20.62816047668457,
23.073625564575195,
28.89817237854004,
21.530641555786133,
26.348674774169922,
27.174406051635742,
20.554590225219727,
27.241485595703125,
20.872119903564453,
24.69872283935547,
1.2407009601593018,
1.2407009601593018,
13.01750659942627,
30.476119995117188,
9.660089492797852,
23.732627868652344,
26.944002151489258,
18.608678817749023,
22.082191467285156,
24.626502990722656,
12.63840103149414,
27.317623138427734,
21.601818084716797,
21.93366813659668,
22.406408309936523,
16.850122451782227,
25.266836166381836,
27.67797088623047,
20.27195930480957,
27.075769424438477,
25.493160247802734,
32.467323303222656,
24.930309295654297,
19.1463623046875,
22.23904800415039,
21.60727310180664,
21.36317253112793,
22.295541763305664,
18.928550720214844,
30.49187660217285,
23.40834617614746,
26.321136474609375,
23.637300491333008,
22.069128036499023,
17.432886123657227,
22.63858413696289,
21.9996337890625,
23.403697967529297,
22.79770278930664,
19.973243713378906,
17.670534133911133,
26.90536117553711,
14.696394920349121,
21.72391128540039,
22.971534729003906,
18.87866973876953,
29.61729621887207,
17.449628829956055,
28.002405166625977,
21.184528350830078,
22.18355941772461,
27.265483856201172,
25.85723114013672,
24.999767303466797,
14.917078018188477,
21.406328201293945,
29.6397762298584,
13.533975601196289,
29.5671329498291,
25.283777236938477,
30.515138626098633,
25.407649993896484,
21.083328247070312,
24.22313690185547,
20.851640701293945,
23.439672470092773,
24.102100372314453,
21.100500106811523,
23.43387794494629,
30.41912269592285,
20.222265243530273,
26.555208206176758,
24.78400230407715,
22.34282684326172,
24.476530075073242,
31.56304931640625,
21.758926391601562,
20.445520401000977,
