volumenes,
16.70081901550293,
27.277467727661133,
22.405141830444336,
27.598796844482422,
25.77029037475586,
22.862438201904297,
25.059720993041992,
27.525890350341797,
20.879423141479492,
23.670297622680664,
21.191617965698242,
25.252866744995117,
21.511398315429688,
20.678903579711914,
18.926774978637695,
21.00714683532715,
26.825979232788086,
24.599180221557617,
19.987594604492188,
24.87590217590332,
12.670206069946289,
25.556673049926758,
13.397046089172363,
20.396669387817383,
26.41909408569336,
26.54256248474121,
14.274703979492188,
21.13048553466797,
21.5594425201416,
26.798526763916016,
18.123668670654297,
20.860422134399414,
17.925762176513672,
18.152692794799805,
19.717853546142578,
18.860790252685547,
23.40485954284668,
20.94202995300293,
17.539073944091797,
23.338428497314453,
19.00993537902832,
16.303417205810547,
10.269001007080078,
27.220022201538086,
22.433006286621094,
18.758224487304688,
12.826886177062988,
12.682092666625977,
19.873807907104492,
27.643856048583984,
14.1295166015625,
17.270071029663086,
25.265838623046875,
19.393239974975586,
18.37409019470215,
17.72743797302246,
24.05378532409668,
21.035959243774414,
26.712263107299805,
21.711761474609375,
20.910045623779297,
16.327333450317383,
20.653562545776367,
24.587602615356445,
18.57921600341797,
16.499834060668945,
21.5594425201416,
13.474630355834961,
23.550386428833008,
18.298351287841797,
20.382888793945312,
23.702070236206055,
18.634380340576172,
19.843135833740234,
19.073144912719727,
24.369802474975586,
17.826148986816406,
23.802499771118164,
28.932435989379883,
22.667118072509766,
26.54256248474121,
31.781991958618164,
19.810747146606445,
27.4128360748291,
21.303022384643555,
22.258338928222656,
25.69915771484375,
21.61681365966797,
14.51737117767334,
19.320178985595703,
22.056049346923828,
23.632741928100586,
24.479719161987305,
25.57420539855957,
14.583524703979492,
28.525959014892578,
17.652164459228516,
26.54707908630371,
19.78801155090332,
24.51790428161621,
9.493502616882324,
17.5411434173584,
15.280097007751465,
17.76987648010254,
27.737674713134766,
14.042889595031738,
26.402666091918945,
27.16319465637207,
22.087413787841797,
25.566415786743164,
24.623353958129883,
29.34407615661621,
26.327566146850586,
22.770723342895508,
1.7894004583358765,
23.03169822692871,
9.88668441772461,
20.3675537109375,
17.832157135009766,
19.8301944732666,
17.87808609008789,
26.665786743164062,
23.460512161254883,
25.73765754699707,
17.47676658630371,
13.021263122558594,
23.135639190673828,
19.984407424926758,
15.761048316955566,
23.154653549194336,
18.709247589111328,
18.516298294067383,
17.49758529663086,
17.57212257385254,
17.619415283203125,
29.552562713623047,
18.507009506225586,
18.61602783203125,
22.06520652770996,
17.374034881591797,
21.298812866210938,
24.856340408325195,
18.290742874145508,
23.829437255859375,
21.37571907043457,
22.59003448486328,
27.5778865814209,
20.879423141479492,
21.92704963684082,
26.140716552734375,
24.117433547973633,
22.438064575195312,
25.422433853149414,
16.109512329101562,
17.868122100830078,
25.052623748779297,
23.005264282226562,
17.058305740356445,
17.83816146850586,
29.844881057739258,
25.37308692932129,
15.639665603637695,
24.661094665527344,
21.106218338012695,
21.62226104736328,
21.56218147277832,
27.43230628967285,
23.41183090209961,
19.349130630493164,
21.158964157104492,
22.571306228637695,
25.904752731323242,
27.158016204833984,
25.005876541137695,
23.61334800720215,
21.86330795288086,
24.381589889526367,
18.760034561157227,
21.5361328125,
21.168912887573242,
10.17148494720459,
16.632062911987305,
23.10944366455078,
21.94689178466797,
25.489240646362305,
24.26213264465332,
27.62718391418457,
19.559389114379883,
19.706384658813477,
14.15498161315918,
19.930063247680664,
21.24958038330078,
20.38595199584961,
20.89838981628418,
24.15349769592285,
21.20012092590332,
27.509916305541992,
24.449935913085938,
17.4892635345459,
20.100101470947266,
17.19719123840332,
22.646034240722656,
23.845121383666992,
23.93324851989746,
22.424148559570312,
19.704744338989258,
26.22151756286621,
15.68378734588623,
24.61705207824707,
26.007747650146484,
17.872108459472656,
20.649084091186523,
15.801946640014648,
26.3147029876709,
23.989797592163086,
19.854448318481445,
23.94435691833496,
21.224172592163086,
26.356924057006836,
22.47467613220215,
20.12842559814453,
19.47918701171875,
20.875041961669922,
24.97223472595215,
24.746633529663086,
22.139488220214844,
23.090354919433594,
21.400768280029297,
17.42030906677246,
15.94094467163086,
27.480443954467773,
26.72207260131836,
31.986764907836914,
26.90536117553711,
20.104827880859375,
25.144588470458984,
19.750547409057617,
18.57552719116211,
22.672073364257812,
16.29623031616211,
24.58970832824707,
26.786109924316406,
25.782747268676758,
19.585979461669922,
10.741923332214355,
23.46282386779785,
23.946577072143555,
24.16767692565918,
18.45855712890625,
25.262845993041992,
22.5650577545166,
20.230045318603516,
23.39206886291504,
11.75737476348877,
21.7978515625,
21.841978073120117,
23.488239288330078,
22.518701553344727,
21.855314254760742,
22.604995727539062,
23.529706954956055,
16.2722225189209,
11.622273445129395,
23.961000442504883,
26.90799903869629,
26.089374542236328,
25.43818473815918,
18.749174118041992,
25.731889724731445,
25.361215591430664,
27.098329544067383,
14.716999053955078,
21.796512603759766,
22.401336669921875,
22.25191307067871,
18.406089782714844,
16.55112075805664,
20.55609703063965,
22.642309188842773,
24.940547943115234,
23.798004150390625,
8.097458839416504,
23.982051849365234,
20.742721557617188,
14.999588966369629,
23.496313095092773,
